video_id,comment_id,username,nickname,comment,create_time,likes,total_reply,avatar
7590994141769649426,,syahpakkanna,Aquarius75,"bukan persoalan kembali ke orde baru, tapi berkaitan dengan efisiensi, setuju pilkada tdk langsung👍",2026-01-03T13:54:05,1,7,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d8e4dda3ae3d0e2f9c3e4139806b229b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a62732ac&x-expires=1767999600&x-signature=SxUxuey8LmFzG0dZitjd%2FzP2bwQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7590994141769649426,,iwan.wan7681,Iwan Wan,bilang aza mau melanggengkan kekuasaan,2026-01-03T12:14:41,5,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b3391dd9d0e9901f45b4a47fdc537f54~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=69db4d00&x-expires=1767999600&x-signature=mLhF5aIEDOSOHub8JiawyG9fStY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7590994141769649426,,lebehoki,Lebe Hoki,"Harus tetap rakyat yg pilih langsung, kalau tak langsung nepotisme makin gil4",2026-01-03T14:36:17,2,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e63079a29501898c7c5936ad388b1d23~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=75f64b66&x-expires=1767999600&x-signature=JAeEw%2Bv%2F6m6RjiiB%2BQ9SF3lNQ1U%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7590994141769649426,,1234abcde918,J M,s7 bangt... hanya buang2 anggaran saja. ngapain sok2 demokratis tpi pembangunan melambat.. negara makin mundur dari segi pembangunan,2026-01-04T08:51:56,0,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/945dfe80726b4ffc5ba221db65d58e13~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=55da3c81&x-expires=1767999600&x-signature=rmHy5xIcqK0EUejmgPmmjwUPAVI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7590994141769649426,,sennangharisnabugissoppe,firman Guntung,setuju banget dengan presiden probowo Subianto,2026-01-03T12:06:03,0,2,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7b8e5bce1110161533ce7d50df723aa5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=177149d3&x-expires=1767999600&x-signature=wmcokxQOOlb9l6H16S8ZPFy2JUs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7590994141769649426,,saburgonta,nandawonderwall65,Dulu itu kan yg dipraktekkan ORBA...Jadi jujur saja bilang mau kembali ke OrBa....,2026-01-03T13:21:21,3,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7241271d3dc98ae0391433a7925bc380~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2472b883&x-expires=1767999600&x-signature=%2BLTGA17TNw456Vaj6X1wouiGsNs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7590994141769649426,,kisno164,kisno,tunjuk langsung aja semua dr pertai dri bubati guburnur presiden bsa seumur hidup karna rakyatnya dri ppertai,2026-01-03T17:49:58,0,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=41862ad3&x-expires=1767999600&x-signature=DhxGv5j8xg%2B6NCDsTNsTl7HuvXQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7590994141769649426,,user3949866591288,hel,apa ya,2026-01-03T14:44:44,0,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2e1a6d3ad6c62248dd437cd82728fea9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a79ae155&x-expires=1767999600&x-signature=HKPipKxPxCKnrWzN9BiNoOfEtTY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7590994141769649426,,verly.aresta,Verly Aresta,dan nantinya kepala daerah terpilih akan korupsi dan fokus mengembalikan modal kalau ini langsung,2026-01-03T19:01:27,0,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7303769801187393542~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=717984a5&x-expires=1767999600&x-signature=J7hGESfh3EhWj2Cve%2B3YBkIcn58%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7590994141769649426,,queen.lisa303,Queen Lisa,Yakin banget dia periode berikutnya g bakal dipilih 🤣🤣🤣,2026-01-03T21:37:54,0,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3dec3b6b32644e73bf041aa8ed0b99db~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=92c1beeb&x-expires=1767999600&x-signature=FbVaHrEXmCwqMtQWGJqbDCH%2BmQk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
