video_id,comment_id,username,nickname,comment,create_time,likes,total_reply,avatar
7421570017881345285,,noviandriyani327,NOVI,maju terus jangan ragu kami pendukung mu,2024-10-03T22:31:36,0,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6da57515b06a01f01b4105d6143a19fe~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7d44662c&x-expires=1768010400&x-signature=53X%2FqmzdP0E3xPjFZplwVn5IrbM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
7421570017881345285,,boy_nurjaya,BOY,MAKIN BERANI☝️,2024-10-03T22:42:30,0,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/daa15b7af2cb98cb3d99ab4e53e7e564~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e284d371&x-expires=1768010400&x-signature=wr91ri%2FBixYF3QTIDRcHeVhu6bY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
7421570017881345285,,endihendribinipin,ENDI HENDRI,🔥👍,2024-10-03T23:43:03,0,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8fdda96465a371d22e2c729e33dc0a1b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=47597573&x-expires=1768010400&x-signature=AEnUav5PWNPraQuaqAnwOB5mhkI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
7421570017881345285,,iyos5089,iyos,lanjutkan,2024-10-04T00:43:38,0,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/61042e5c952b1cb14bb41a1d4fbee063~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0c044625&x-expires=1768010400&x-signature=Q%2BTh9sQUqHdauieIm%2FmOIJIhTWM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
7421570017881345285,,dimanmusyafa,Dimanaja,kita anterin dia pulang kampung tgl 28 November emang ora ada bocah Bekasi yg pinter,2024-10-04T16:16:04,0,4,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/5c932a0d5a1bd9216e57fdc528749390~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=27f5f8b4&x-expires=1768010400&x-signature=ZFwUTqQ5l2x0bnJItcTrpBknnjc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
7421570017881345285,,balweell,virgo,all-in Dani Romli no 1 LANJUTKAN🔥,2024-10-04T20:39:12,0,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3d0c3fcbd262e7bcd15204c803aee4f0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2a426580&x-expires=1768010400&x-signature=Z2U7PCxesPrDReIDSskSodlP%2Bkk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
7421570017881345285,,dayat.oray,Dayat/lemah abang,ijin 03 ada d mn.....d hatimu ada..salam 3jari,2024-10-05T12:18:03,0,4,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/10ca09513b1b1bba8524cccd7e8786f1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ab5328c9&x-expires=1768010400&x-signature=dZqT7wP%2FOjNKcHgxHWdy0Jv6Zok%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
7421570017881345285,,rsunandarsagi,R. SUNANDAR SAGI,AA... KUDU MENANG,2024-10-05T15:18:59,0,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/09086b108bd8f85d23038f11c82872fb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=42d70b40&x-expires=1768010400&x-signature=VPUxNkMOM28uUzg5CbDzrtZbtTw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
7421570017881345285,,joened712,joened712,aq mah ade kuswara kunang.dr asep🤟🤟🤟,2024-10-05T19:59:52,0,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/00c32ce07b226fdd21e809b1a3f1d05e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b65f074a&x-expires=1768010400&x-signature=Pbrj15M9g%2FXysJFEh0gWeKEr9kE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
7421570017881345285,,putripatricia885,putripatricia885,all out 01 untuk Bekasi lebih baik,2024-10-08T23:17:06,0,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7329850772915486740~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fc3ca23f&x-expires=1768010400&x-signature=3iRH5qp6oRXWe5C2zJempvxzimE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
