video_id,comment_id,username,nickname,comment,create_time,likes,total_reply,avatar
7447735919949532421,,nur.rizal71281,Nur Rizal71281,presiden dipilih oleh MPR saja lagi,2024-12-13T14:16:05,28,14,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3da6ecbcc3633b66bf87d541249cb8c2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1c921755&x-expires=1767996000&x-signature=AVrNMDJz7v%2Fonbsz%2B1g5%2Butg5kk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7447735919949532421,,fikabudi07,budi,maaf y aku engga setuju... biarkan rakyat yang memilih pemimpin nya,2024-12-13T22:01:01,6,5,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/62ff1beba81bf4c67ceab0f1827bc24a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=53ad8ccf&x-expires=1767996000&x-signature=0Ii4CYxYViFGBeS5EiMXvYr%2FYeY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7447735919949532421,,untungsimamoraunt,9999,Setuju,2024-12-13T18:01:46,1,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2285cde44572688b125e4bf583769e30~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=58de506c&x-expires=1767996000&x-signature=hDmMKJO%2BTkxMUs%2FUDC9DHUNAAtI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7447735919949532421,,faridahsikumbang0,bunga krokot,kalau saya setuju seperti jaman pak harto,2024-12-13T17:40:35,1,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/75910b0a7a3faec1c1055b7c23e04c20~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=98c1dcea&x-expires=1767996000&x-signature=rwXPOBYj4F9IljUezIYDSnp9AW8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7447735919949532421,,mamiqman5,lalu suparman adnan,sangat se 7,2024-12-13T12:14:27,4,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/05d0712a7b9ea93ea790968224ccd671~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=10add6e9&x-expires=1767996000&x-signature=xUWmY3DHFdQtVrYVqviRU24fmBg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7447735919949532421,,tongolembur3,abdulrozak,lanjutkan...biar gk boros anggaran,2024-12-13T16:19:34,10,3,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/424d50879d7861b7bb83e59dd2588da2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e990e37c&x-expires=1767996000&x-signature=d%2F%2FtowyMVKncQWmn8ARypJEqpAY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7447735919949532421,,user7345184718220,mf366,kepala desa sekalian.. dri kecamatan aja..,2024-12-13T13:19:49,19,2,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f61a549b45e18241620f784bd34676a9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=516da890&x-expires=1767996000&x-signature=3V%2BlcXGOiVNmxeoKjwmuI91iVn0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7447735919949532421,,miomio2686,miomio,Setuju untuk penghematan dana dan tidak ada perpecahan,2024-12-13T15:05:32,14,1,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c7310f9a&x-expires=1767996000&x-signature=pWozb6WQMmW5uE8G458%2FcSQ%2Fxsw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7447735919949532421,,mbah.gebyar1,mbah gebyar,klu sy lebih extrem lagi bang gubernur diangkat prediden pemerintah pusat d daerah trus dprd propinsi dihapus dprd kabupaten diperbanyak trus bupati d pilih dpr jd tdk ada mis komunikasi dg propinsi,2024-12-13T14:47:29,5,1,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c7310f9a&x-expires=1767996000&x-signature=pWozb6WQMmW5uE8G458%2FcSQ%2Fxsw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7447735919949532421,,pakdhememet,pakde memet,setuju memberi pelajaran berharga buat ternak mulyono. agar lebih giat bekerja gk ngandalin bansos,2024-12-13T17:36:35,2,3,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/84a5e1c41d52fab9831db1d99126e3ed~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=26b1178d&x-expires=1767996000&x-signature=VbHL%2F0YiVdPrgRH5KEfiohwYSoQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7447735919949532421,,nyoman.oka1,nyoman oka,itu usul yg cemerlang demi menghemat anggaran dan mendapat pemimpin yg tegas berwibawa,2024-12-13T16:11:49,1,2,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/77844093dbb742c449cc3fab2e8e90b3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=264b9674&x-expires=1767996000&x-signature=yYMIiw61eWHJxbZKh4C3hNVASO8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7447735919949532421,,user5921696196424,iskandar,"kalau presiden yang nunjuk, orang2 terdekat aja takutnya yang di pilih.",2024-12-13T15:52:16,3,2,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d68f24b071c134eeb048ba47d6001110~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f4921d48&x-expires=1767996000&x-signature=EMAtVEqHAdsVFT9AEbcpfVQdbO8%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
