video_id,comment_id,username,nickname,comment,create_time,likes,total_reply,avatar
7476782794052537607,,doniarya01,wawan,😂😂😂 orde baru Dateng lgi,2025-03-01T18:14:59,5,5,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/adf5dc82c6fe0c3bb6cc895ea00097eb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=b17e9212&x-expires=1767988800&x-signature=r4GU5fD9VW7wKvESh%2Bcfh%2Ffv67g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7476782794052537607,,akunge.izam,Akunge  Freya,Berarti perlu perubahan juga tentang Otonomi Daerah,2025-03-01T17:33:27,0,2,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/803ac306f8e182cbe55ea65a95b6e684~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9c26ee8e&x-expires=1767988800&x-signature=ylYhmg195E2ZspOLLi%2FVSBlU6lA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7476782794052537607,,fabianfradithia,Jemoulualas,"kalau Kepala Daerah tdk di pilih Rakyat,maka wakil Rakyat la yg kenyang dri permainan Money Politik",2025-05-30T20:12:50,0,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e6b4903caefe6fc270f9c5cc391e0c0a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ba31cf7a&x-expires=1767988800&x-signature=4q%2Bq50STZAmevijAYaqGuswgCEI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7476782794052537607,,shelterrest,'Dion Putra,bah 😅 malah mundur,2025-03-01T20:18:38,0,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7323158119725400066~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d028a719&x-expires=1767988800&x-signature=5xAzObQkHgfLRByV50wXDJT4JDs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7476782794052537607,,xxxroadriders,Papi ganteng,setuju pak. dan juga Kapolda dan pangdam pun harus dipilih oleh gubernur yang ditunjuk,2025-11-14T15:35:42,0,0,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7160993375805112347~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2eb82d0e&x-expires=1767988800&x-signature=ZnYOTHDjFFr8qtBBAsCTKmqC3so%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7476782794052537607,,widys.tour,🇮🇩A͆b͆a͆h͆ W͆i͆d͆y͆s͆🇮🇩,DPD juga ga ada,2025-10-31T19:20:20,0,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2cd6361bbc4dff7292a496b6299d6b67~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=767639e6&x-expires=1767988800&x-signature=bacGXzMGi6FJYXcFgsNKSGsvkOM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7476782794052537607,,reno_simin,"Adv. Reno_N.J, SH",setuju 👍👍👍👍,2025-04-18T20:35:35,0,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6564c4bcc9075bfe670caa78e11f6b5a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=80492ca2&x-expires=1767988800&x-signature=NlrgYhwXPPQLanHxCJxIMMp1hvs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7476782794052537607,,arina82180,RESTU BUMI,ruwet,2025-03-01T18:38:36,0,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/44cb53efd128e58232c15a609c4e0e66~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=963489a7&x-expires=1767988800&x-signature=ewms2bks%2FIKFDV7vcUMfhCBvalw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7476782794052537607,,masterwatch_082170000855,MasterWatch,Mulut kau,2025-03-01T19:55:59,0,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2f9da3b6c3402c96a8cf96f761bc4be5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0d5b874f&x-expires=1767988800&x-signature=U7SvGJ0fUHg7A7ZHEEGC%2FVoqOjs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7476782794052537607,,on00510,ON,suka kau aja negara konoha koq,2025-03-01T21:29:34,0,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4c07d18b84a85a2968ea3892a50e5211~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=61f4e501&x-expires=1767988800&x-signature=r7D%2B2kTrfzp%2FiUClEHBydvrfH0g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7476782794052537607,,user5490395008198,Koni,"Klu utk mengurangi banyak nya pilkada, justru yg dipilih langsung itu gubernur saja seperti dki jkt, bupati walikota ditunjuk oleh gubernur, dan tdk perlu ada DPRD kabupaten kota, krn sdh ada DPRD Provinsi",2025-03-02T08:50:59,0,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e62c05b82733c083572da272ead026d6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4ff32423&x-expires=1767988800&x-signature=YmbrQawwGGZSotAg0dmhIOJokHA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
