video_id,comment_id,username,nickname,comment,create_time,likes,total_reply,avatar
7405878917879336199,,elangdahlan5,Elangkalimantan,gas terussss😁,2024-08-22T15:47:46,2,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/af28cc49768d1f4c3c39dbb9d805029f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2bd53c94&x-expires=1768003200&x-signature=qqvzluopjY6ZCdCooYKt%2FovpveU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=sg1
7405878917879336199,,slametirkham3,ALi MGL,SEMUA itu sdh di seting dengan uang,2024-08-22T16:03:35,2,0,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-euttp/34c32394424f7fb6c96f281e88ca5f7b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5dd7e26d&x-expires=1768003200&x-signature=NnjEmKt6FBro0aitGUZ1Qt7TA28%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=sg1
7405878917879336199,,yoyonpriono1,🇲 🇦 🇸  🇾 🇴 🇾 🇴 🇳 . 🇵,🇱 🇪 🇧 🇮 🇭  🇧 🇦 🇮 🇰  🇧 🇪 🇰 🇪 🇷 🇯 🇦  🇩 🇦 🇵 🇪 🇹  🇩 🇺 🇼 🇮 🇹  🇩 🇦 🇷 🇮  🇵 🇦 🇩 🇦  🇩 🇪 🇲 🇴  🇲 🇪 🇲 🇧 🇺 🇼 🇦 🇳 🇬 2 🇼 🇦 🇰 🇹 🇺  🇸 🇮 🇦 2,2024-08-22T15:47:38,1,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b2c2c658246865810c41fe7cc39b5487~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=07b99d8a&x-expires=1768003200&x-signature=%2F530QOGJ5tE7v%2FPacnBayE20cNM%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=sg1
7405878917879336199,,rizalgazam2,rizalgazam2,mantap terbaik Mamat Alkatiri👍,2024-08-23T05:36:07,1,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/cf4b443d3ba9088aed6e1b772a40f68d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=884ee66c&x-expires=1768003200&x-signature=dsTxUwlyC8VY8IN2B44%2FDLjLMaQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=sg1
7405878917879336199,,ibucantik359,ibucantik359,abang saja jadi presiden.,2024-08-23T06:41:51,1,1,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7191417462490365978~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a23e9618&x-expires=1768003200&x-signature=jODUY7XTRI3Zp4r1fb3A3LqWxHs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=sg1
7405878917879336199,,jhonredo,Jhon Redo,HALAH,2024-08-22T15:42:24,0,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/89de63e3a9390772b02804f8bddb5ed0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7a8b15b7&x-expires=1768003200&x-signature=GK4GbBZmUVf6lli2x7WUAk1IukU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=sg1
7405878917879336199,,fnu_suripto,fnusuripto,Anak2 Abah,2024-08-22T15:48:11,0,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/aa6b21159e9f30876e404a8ce0579b65~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a65bb5cf&x-expires=1768003200&x-signature=lBT47FM9bnJDF2Lc9HuhXzMoTIs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=sg1
7405878917879336199,,ariska.damayanti35,bebyluv,seperti biasa money politik,2024-08-22T16:02:35,0,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d659813bab044c610f3a1179eef60056~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3b81f002&x-expires=1768003200&x-signature=C%2FydHAGK5yel3Rs3WpY8R31cHOU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=sg1
7405878917879336199,,akuadalahbeta,aku adalah beta,💪👍,2024-08-22T16:35:36,0,0,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/3dd9c39e45e8e182a15982ec9c3c4220~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=29ca3594&x-expires=1768003200&x-signature=tNoYuSlVkohpNEnMChG%2FcTmOcMQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=sg1
7405878917879336199,,ilminik0370,Ilmi Nikmawati,"Mantapp lanjutkan perjuangan msh panjang,,,",2024-08-22T17:00:30,0,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a3c433ee976e4f361b9b2b1144c63aa3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9e5aad51&x-expires=1768003200&x-signature=GCrVyi51w9nJTE8zO%2B9hkkZ%2BQAI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=sg1
7405878917879336199,,ibucantik359,ibucantik359,dapat. uang. berap dari. tom lembong,2024-08-23T06:42:21,0,0,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7191417462490365978~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a23e9618&x-expires=1768003200&x-signature=jODUY7XTRI3Zp4r1fb3A3LqWxHs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=sg1
