video_id,comment_id,username,nickname,comment,create_time,likes,total_reply,avatar
7300066015117921541,,dodolan38,Cupit⛔,"dahulu kala para nabi jika ingin berdialog dan ingin menyampaikan sesuatu kepada saudaranya,, apakah dluar atw didalam masjid",2024-02-10T18:38:35,2,6,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/5efd716ab5eecf88e3752dc93fded54c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=313734d3&x-expires=1768010400&x-signature=iwIChnBl0PD057mrSiScJR0mBWY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
7300066015117921541,,yudipratama881,Yudi881,"kalau yg kampanye, tpi gk pernah ke Mesjid gmna.?",2024-01-29T04:35:24,0,4,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/fda849134c62cc339cc76ba587e6abfa~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=beee0afd&x-expires=1768010400&x-signature=9FwWJUPQEwuBaiEzlNKdKxm1iGg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
7300066015117921541,,legolas.redfield,legolas redfield,anak abah,2025-03-09T09:18:22,0,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/f17471a6553d0595792cdc0022e9f59a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9feec002&x-expires=1768010400&x-signature=ebPfVSS1bv9lYPKi4DS4H4%2Bgmnw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
7300066015117921541,,sitiozone,sitiozone,knapa gak ada yg bahas soal si rosiade kampanye di msjid sih????,2024-03-19T09:44:29,0,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8dae4f1fe6027295800651d951655e64~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6d5ec8af&x-expires=1768010400&x-signature=zODlYFeCRo6YDT%2BbJLx9wVk5KGA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
7300066015117921541,,rutogyu1123,🍓,ada video mentahannya ga bang? yang tanpa teks,2024-01-25T17:12:28,1,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2adb002d21058456233951b4a73723cb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=29f6f7bd&x-expires=1768010400&x-signature=UyoKMuqfh0AIQVUI%2FtctaWoRj98%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
7300066015117921541,,vandeir2001,vandeir2001,@ajisethyawan silakan bantah pernyataan habib,2024-01-21T00:46:36,0,10,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a70059ac317e665e1c313f2f5fa6534e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=55502e2e&x-expires=1768010400&x-signature=zuxUXqvYeDDUP%2FMDMhiaYf3uK3o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
7300066015117921541,,ha_madaaa,𝙽𝚎𝚏𝚒𝚒𝚒,"@Sanda Kesuma baca caption, ada tuh uu nya",2024-10-11T16:53:31,0,2,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/77fc6033cb5eaca7ac7b2b0f2f82f97f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=40f9992e&x-expires=1768010400&x-signature=vM%2BfX6UluctaBi2GlxokNEuxlNE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
7300066015117921541,,lalualex77,𝕃𝔸𝕃𝕌 𝔸𝕃𝔼𝕏,@mirwan.ze tolong dgrkan ya,2024-02-12T13:19:43,0,2,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1a65f8a3c7d886b491e2a244b36f5546~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d7b09a9f&x-expires=1768010400&x-signature=iqrBjHbe9VygxWISNd%2BHiDCgXFk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
7300066015117921541,,nandaptrlstr,Rasyena zayn,@tyafitria20_,2024-02-02T20:01:47,1,2,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/bdfdecf57ba2b506069298edc67795b2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=14052f4d&x-expires=1768010400&x-signature=cnlMOhDbrVcdte2rmmqPasQhNnw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
7300066015117921541,,wannavyyy,wannavyyy,@Angga 😹,2025-03-30T01:43:42,0,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/817dfed3cbcaf400fe25a2b5f2caa71e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5794cd22&x-expires=1768010400&x-signature=3pWWqmTD49zwspIyD%2BlwwttO0zA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
