video_id,comment_id,username,nickname,comment,create_time,likes,total_reply,avatar
7406940525393120517,,peciie090,sang petualang,tetap ibu Tina yg menang🥰,2024-08-25T13:20:35,11,9,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/07fe729eb80757da6003e9d74c76eb4d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8d57a2e8&x-expires=1767999600&x-signature=CP8h9OJ9UQrCXmm2DqV8%2B9CzFWY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7406940525393120517,,raziqannazeer02,RaziQ.. GRA..,tambah senang ASR..,2024-08-25T18:22:27,2,18,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/c9a5024bac82948581bea8fdc1580d5c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ac4df86a&x-expires=1767999600&x-signature=KSKDoT8llufG%2BKlcEH3gioSoHRI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7406940525393120517,,achmmd11,Red11,ASR meskipun bukan 4 pilar dan hanya pendatang Tapi perlu kita ketahui dia datang dgn tulus untuk Sultra.. bukan dengan janji tapi bukti!! ambulans kita nikmati sebelum beliau memiliki wewenang,2024-08-31T23:54:52,1,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0432de8beeefa10102a589ea7be91f7a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3df2abeb&x-expires=1767999600&x-signature=qZ18PnEpnS0cOj4ZzHKzM4D0gTY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7406940525393120517,,1h2ana,missu1202,"bisa""ASR yg lolos,",2024-08-25T17:55:36,10,11,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/ae59f7363dc400ce1f94c600331ccdf3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=eb3ffc14&x-expires=1767999600&x-signature=ZrE%2BuwjBOnmvX1ILebfktu%2B8NQ0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7406940525393120517,,user8292302721856,aco,lihat rekam jejakx berhasil tdk di kabupatenx,2024-09-20T21:06:44,0,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/395b7c3d73e5ae674abe0c6e9f2b9e52~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=740b6c8b&x-expires=1767999600&x-signature=6nuvzttDj6rMh7%2FFfvZQreNAZvY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7406940525393120517,,sehasehamo,Seha Seha mo,ASR HUGUA Toppp,2024-08-25T14:44:30,8,3,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9e4ae59dc5db9614a18e1981d994dd60~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=2056aad1&x-expires=1767999600&x-signature=V%2BFCgJ3ou4zA2tw4s8kP4OlsLys%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7406940525393120517,,thomorochy82,Jodie...,"sy yakin dan percaya yg akn menang pasti ""LA'Ida...",2024-08-25T17:05:03,6,6,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7ff7bba64a1ef84c1f9c0e5d47c68eec~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7218ac9e&x-expires=1767999600&x-signature=bK%2FmyreNqSxrsF4zZPw3uu4xa%2Fk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7406940525393120517,,4rmanto,Mand90,ruksamin harga mati,2024-08-25T17:31:31,8,2,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9f279a15ad4466cdfc237cb32baf6999~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=eab0efbd&x-expires=1767999600&x-signature=kds%2BFhzUfzEQPgSRuW%2F%2FFAXFVDI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7406940525393120517,,munabaratsulawesi,LD YUDI SETIAWAN,insyaallah ibu tina menang 🤲👍,2024-08-25T14:23:42,3,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1863d0b9e95da6d854a6f511f4ba6705~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=7f8f1d3d&x-expires=1767999600&x-signature=BrJKuPGWnX2CiF6951xJH4cAfls%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7406940525393120517,,hantulautganas1,SINGA GANAS,pokoknya pemimpin yg cerdas visioner bersahaja untuk sultra pak bupati,2024-08-28T11:22:23,2,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/3af95077b683ab8460ba1a87ff14caa8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=aabf93f8&x-expires=1767999600&x-signature=RH6e6LIPtk6IwKvTVY8qPNJNvZE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7406940525393120517,,hendriantoanto572,hendriantoanto572,sama sekali tdk mewakili tetap la atau ibu tina,2024-08-25T17:00:14,1,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/968a92f8c0a1ef04d216339bee30a088~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=070ab6bb&x-expires=1767999600&x-signature=MgbpoATMPSYXD%2Bec0wakFzytRIU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7406940525393120517,,user879243125,samir,Bismillah. Alhamdulillah insyaAllah BISA..BISA..DAN BISA,2024-08-26T08:27:56,2,0,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/7103884681669509147~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1897e081&x-expires=1767999600&x-signature=72hy2mZuQ%2F7ZhNHHI%2FguQmUrhoo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
