video_id,comment_id,username,nickname,comment,create_time,likes,total_reply,avatar
7592146808155999508,,lovelylilyxxx,Lylia,RIP Democracy,2026-01-06T14:39:07,608,9,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7db7b6339cdb5df5261d6ebfb1f8977f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=edfeb438&x-expires=1767992400&x-signature=%2BEQY7s9k4lSn5TYgLDivxvx8aFc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7592146808155999508,,tiktok.anjing.ban2,ode,bagus sih biar gak ada suap menyuap masyarakat 🙄,2026-01-06T16:09:30,36,69,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/694de1e042a0b747a40faaf58972e245~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e9356d89&x-expires=1767992400&x-signature=%2Fn8AFezMosnsaPbgVihGc5u6QhI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7592146808155999508,,wibisono.putra.ab,Wibisono Putra Abbas,rawan sogokan,2026-01-08T21:55:58,0,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7323777933272776710~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=ebb9c5eb&x-expires=1767992400&x-signature=rszaS3aeZ2KUhYqytFAM2dh4sUI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7592146808155999508,,y_nn37,REMOR 14,Prabowo mengacak ngacak demokrasi,2026-01-07T08:25:19,68,3,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/21676343b1ef96f79cedeb78936d76d2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=10399c21&x-expires=1767992400&x-signature=5UJauHJJpiaTjZiuBXIBFh5sa7g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7592146808155999508,,ones8725,One's,biaya mahal 5 THN sekali bandingin dgn hutang whoosh tiap bulannya ?,2026-01-06T14:49:08,33,2,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6f7f86b45829cec9d78d215ca71beff0~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e38d9685&x-expires=1767992400&x-signature=KSIeGgXinzddRL%2BuQ%2FWbAySeD3c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7592146808155999508,,ellisa.mila,ellisa.mila,terus Anggota DPRD siapa yg pilih.. jadi jika ada pileg... rakyat jgn ada satupun yg pilih pileg,2026-01-06T23:44:56,3,2,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/6fbf2a663f91bde6395947736d6b6d5b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e5d12b8f&x-expires=1767992400&x-signature=PioNBm0tjUN5FwmD%2BsIj1JYini4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7592146808155999508,,afifrabbani_2,Afif Rabbani,curang melanggar Pancasila ke 5,2026-01-08T12:36:23,0,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/46e0ac14d2b130d15ef56578188f5a13~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=32b89703&x-expires=1767992400&x-signature=YHF6baU1wuiezmH%2FznAoRkvn5r0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7592146808155999508,,javaboyy4,bakul_pitik,"partai siapa tu yg s7 ,yg jelas bukang banteng",2026-01-07T09:43:10,4,4,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7fd5ed0e9546aab289318e28342ae792~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6e59fcc6&x-expires=1767992400&x-signature=GYPhQLF9E2fOE7sOJZzFrHFwCU4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7592146808155999508,,iqvision96,IQ     Vision,awal kehancuran Indonesia,2026-01-07T05:29:02,26,3,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1aee1ea51ff79d4054ac5e177975f93e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=fdd063e4&x-expires=1767992400&x-signature=jUmesgb1J6qmvSHa9Ch6T0vhq5E%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7592146808155999508,,sandy_muhiddin,Sandy barongko,"ini masalah begini di bilangnya efesiensi anggaran, menurut saya kalau jelas efesiensi anggaran itu cabut gaji pensiun DPR",2026-01-06T16:43:02,53,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7e6b7be1b87b9c32e2869350ae7790c3~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=48268e83&x-expires=1767992400&x-signature=w6H8JjIXQJ6wBLlzTnajdJ4cRaw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
