video_id,comment_id,username,nickname,comment,create_time,likes,total_reply,avatar
7405803226735316231,,paino133,paino133,"klo di teliti BALEG menguntungkan kubu Kaesang
dan MK bersifat netral karena sesuai undang-undang",2024-08-22T17:45:38,32,4,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d40bec4582448cbd9550e89ad8c2ae5f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=36bc7097&x-expires=1767992400&x-signature=oBa%2FsRtVVuKvBtiVNIvj58fDT0M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7405803226735316231,,onci.l.ayyub,Onci L Ayyub,kaesang kalaupun terpilih .artinya banyak rakyat yg suka dengan kaesang..kan rakyat yg memilih..bukanya begitu..,2024-08-22T23:56:50,18,2,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/12e230cdbfe58540b8bfb4dc85b5e86e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5f6260dd&x-expires=1767992400&x-signature=Sef3ZiwJIOaSBzKE4zzuW6ajItI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7405803226735316231,,rahmatrandalayuk,RPN,parahal mah yang nentukan terpilihnya kaesang juga rakyat,2024-08-24T07:05:46,0,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/98838c0076c888c65a1fa66e469a40ae~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=de34044f&x-expires=1767992400&x-signature=GDhupCNmlvJ8MXmeqAu37e3a4xQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7405803226735316231,,panggilsajaroy__,Roy__,Hallo dari hari berikut sampai sekarang paham kenapa demo dan di belakang pendemo siapa paham,2024-08-25T21:38:52,0,0,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/3837238abb0ab4470bcd9ea64713b389~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f5530b88&x-expires=1767992400&x-signature=s2wHnl4aChHPcOYBLTRxFOQYL50%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7405803226735316231,,heinekenen,heinekenenn,jd grgr kaesang???,2024-08-22T17:51:35,7,4,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1c134bf88e9909678638da57d93562f2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=36fee547&x-expires=1767992400&x-signature=VU6ukBTanKnFJY%2FxJjxIDD6pTQI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7405803226735316231,,melmelmelati,user3384833562419,ini negara milik pak joko..rakyat bisa opo🤣🤣🤣🤣🤣🤣,2024-08-22T19:13:08,8,4,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/38686c751bfd64df4dd47b1a3e1955af~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4c6d012d&x-expires=1767992400&x-signature=p6N57c%2BQzEbqCXMl49iz2oQ0Oeo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7405803226735316231,,wanatabe5,Reza Khamdo,emang kenapa klo kaisang nyalon guburnur,2024-08-22T23:14:48,2,2,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b42ae20abdf5ff1b69098f8da6c61648~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=67372f1a&x-expires=1767992400&x-signature=UkrzLFJdKAWv9u52mVHrM%2BNmaME%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7405803226735316231,,anggrek.bulan29,sting,negara ini hanya mengurus satu keluarga saja,2024-08-22T19:16:28,3,1,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7332768726540320774~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=82c42246&x-expires=1767992400&x-signature=i3fKNZ5dVrcUXR%2FVnR8qsgTzIT0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7405803226735316231,,faqihasraf03,faqihasraf03,apa salah yg muda ingin JD pemimpin,2024-08-23T22:21:35,4,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/0877f46b1131bbe012df98881c776450~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1cd1ac69&x-expires=1767992400&x-signature=KYt8fJRCu4Crt0A1ZGwmQEuWhb4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7405803226735316231,,masberto_duadua,Satria Anom,harus nya bngga kusus nya jiwa muda bisa mancalon kan diri yg berumur muda ......,2024-08-23T13:10:27,1,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/4f53bd439c0c607275002b3918e476c2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=aae8e58a&x-expires=1767992400&x-signature=z4wGG9DMTEkRzUcY49GkWUDMD8I%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7405803226735316231,,zedenq,4WD,seperti biasa mereka bersinetron,2024-08-23T07:48:37,0,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/e3f3d24a016bc6f3c2b4ae2bf987939e~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=3544ceb7&x-expires=1767992400&x-signature=EvWMSFrbQ0Fl92UlXsU%2FRYuAh2o%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
7405803226735316231,,tanto1804,tantotanto,bye.pls,2024-08-22T13:01:12,0,0,https://p19-common-sign-useastred.tiktokcdn-eu.com/tos-useast2a-avt-0068-giso/d40778d19f3fa6345a5359c604972cb1~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=db71e6c3&x-expires=1767992400&x-signature=Ie0HX1IWI6w9ADxwp3mRHGD2Ptg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2
