video_id,comment_id,username,nickname,comment,create_time,likes,total_reply,avatar
7592511727930035474,,nsi.ra,naseera,harusnya uyeon mba² yg nangis pengen opor itu😭,2026-01-08T20:25:57,3,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/b8c6647e416ebc73bd7d44172dad2fdc~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f6c663a6&x-expires=1768006800&x-signature=OgjD%2BJRPqHITx0qYI5%2FFwnySADE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
7592511727930035474,,zhanghaogege,starrynight,BRODY KEONWOO YOUNGJUN RELATE BGT YAALLAH😭😭,2026-01-07T18:21:26,20,1,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/8c871bc305857428f5d5f2a9091da861~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=f8fe3598&x-expires=1768006800&x-signature=NUNtYiC8sc%2Bp7hK5zKoFDqoPGGU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
7592511727930035474,,rotenerdbeer,q 📞,brody iya bgt lg😭,2026-01-09T05:08:26,0,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/9c07fe8a990929beebbf620b7a665907~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=92822859&x-expires=1768006800&x-signature=ItcUN%2F1woWy5kk9fMzkf23elFe4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
7592511727930035474,,nasabila,🐈,KNP COCOK BGT,2026-01-09T00:40:58,1,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/1f57d46900a82bed3bc21b7c08294f74~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=90b57872&x-expires=1768006800&x-signature=pUD20hqDaCcAiDHWCDol1g7ATVU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
7592511727930035474,,prollytens_,jenoy,kak bikin pt2 pls 😭,2026-01-07T15:42:58,1,5,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/764277e1ab8d3ee9391f5bc3d60994d2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=bbe6d188&x-expires=1768006800&x-signature=B8XGIBCnp7fs9cH2Ba0S7rVQHL0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
7592511727930035474,,anyehae,🤍✨,yg Yooha plssss😭😭,2026-01-07T19:29:27,0,3,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/a6ccfd0eaaf150f773e71a076ca6d715~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=947215d2&x-expires=1768006800&x-signature=QQLdVbb1q94TCsA65ESVKeRYEIo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
7592511727930035474,,pxxiehollow,sha🍸٠࣪⭑ദ്ദി(˵ •̀ ᴗ - ˵ ),takut keonwoo nangis😭,2026-01-08T01:42:32,5,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/faa55a958dd6a04e97fd382a5741a95b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=df224ec5&x-expires=1768006800&x-signature=l%2Fx5MsKNwZ4xYtuscj46oCkVsMY%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
7592511727930035474,,alarajjs,nara,KEONWOO JGN NANGIS DULU PLS,2026-01-08T06:01:49,4,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f8462e49be75aa159a16bfd51cc8fa38~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=bfc2c28c&x-expires=1768006800&x-signature=7%2FRByEOPuhl9ybPhnZgO0NdjPJo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
7592511727930035474,,canigetjunhanplease,lul,NGAKAK AKURAT BGT,2026-01-07T22:29:22,0,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/0775ac01411d78033b1c2ab9e0270fea~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0cda0114&x-expires=1768006800&x-signature=cJ7Ilc800RCnJ%2FRoifHraFo%2FJCI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
7592511727930035474,,hoogyup1,Ssihoony,someol cocok bgt sihhh TwT,2026-01-07T16:12:58,0,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/7f62b2114f70db2f61471e30d8549648~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=45366f34&x-expires=1768006800&x-signature=Fugplf6olhOdYkZwel4AhK4QPr4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
7592511727930035474,,jieankylosauruseu,ddiee,wooyeon😭,2026-01-07T18:42:36,0,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/bef7704d1268a6b438ff1f41325e60ee~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=94711339&x-expires=1768006800&x-signature=rAuam34luXC9Md8%2Fzh%2BuZjWHNfI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
7592511727930035474,,hutajon,hutazone,"part 2 kak, Riaan ngajak pulang mulu 😂",2026-01-08T20:22:35,0,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/fa6ffe2258a22e6596553f066e3073ab~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=cc8fb0ee&x-expires=1768006800&x-signature=IWQws70FmwPJ%2BBvnDemfZSHkd%2Bc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
7592511727930035474,,naayoumii,rheeᯓᡣ𐭩,keonwoo lari aja dekkk😃,2026-01-08T15:48:20,0,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/335ebe3166b14fca4ad0587bcd3423b6~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1beacf13&x-expires=1768006800&x-signature=JpzLe6wd6%2FpTtLT8O%2BuHJQe0LYs%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
7592511727930035474,,mangostuckinrice,mangostuckinrice,someol pliss😭,2026-01-08T12:38:59,0,0,https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/2f4d151510b27db8d5e0080fd9d4d761~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4faeb8d2&x-expires=1768006800&x-signature=KMOtLYBBYIz8%2BBW9lEwaUqR4%2BYU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my
